id_these,ID_hackathon_auteur,titre,nom_auteur,prenom_auteur,genre_auteur,annee_promo,sujet_date_min,sujet_date_max,url
ENCPOS_1928_02,h0602,"Les commanderie agenaises de Sauvagnas, du Temple de Breuil et leurs dépendances (1235-1550)",Chaumié,Jacqueline,female,1928,1903,1550,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1928_02
ENCPOS_1928_03,h0985,L’orgue en France (facture et buffets) du xie au milieu du XVIIe siècle,Dufourcq,Norbert,male,1928,1902,1699,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1928_03
ENCPOS_1928_04,h0994,La Vie provençale de sainte Delphine (1284-1360) et le procès de sa canonisation,Dulong,Marthe,female,1928,1903,1360,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1928_04
ENCPOS_1928_05,h1128,L’architecture religieuse en Alsace à l’époque romane,Fels,Étienne,male,1928,1902,1199,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1928_05
ENCPOS_1928_06,h1136,Les portes romanes des églises du Sud-Ouest de la France,Ferry,Magdeleine,female,1928,1902,1199,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1928_06
ENCPOS_1928_07,h1905,"Gaucher de Châtillon, comte de Porcien et connétable de France (1250-1329)",Legoy,André,male,1928,1903,1329,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1928_07
ENCPOS_1928_08,h1837,Étude sur le chapitre cathédral de Langres de la fin du XIIe siècle au concordat de 1516,Le Grand,Michel,male,1928,1903,1516,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1928_08
ENCPOS_1928_09,h1994,Étude sur la commune de Mantes des origines à 1551,Lombard,Jean,male,1928,1901,1551,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1928_09
ENCPOS_1928_10,h2383,"La seigneurie d’Apremont. Son histoire, ses institutions des origines à la fin du XIVe siècle",Parent,Colette,female,1928,1901,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1928_10
ENCPOS_1928_11,h2762,Histoire de l’abbaye bénédictine d’Ambronay des origines à la Révolution,"Saint-Exupéry, de",Simone,female,1928,1901,1789,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1928_11
ENCPOS_1928_12,h2996,Les ermites de Saint-Augustin au début du XIVe siècle. Agostino Trionfo et ses théories politiques,Van Moé,Émile,male,1928,1903,1350,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1928_12
ENCPOS_1928_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1928_NEXT
ENCPOS_1928_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1928_PREV
ENCPOS_1929_01,h0169,Histoire de Chablis. Institutions civiles et vie économique des origines à la fin du XVe siècle,Becet,Marie,female,1929,1902,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_01
ENCPOS_1929_02,h0225,La Navarre sous les rois français (1234-1328),Berrogain,Gabrielle,female,1929,1903,1328,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_02
ENCPOS_1929_03,h0268,L’administration royale de l’Ile de France (Ile maurice) de 1767 à 1789,Bioche,Madeleine,female,1929,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_03
ENCPOS_1929_04,h0279,Harfleur du début de la guerre de Cent ans à la fondation du Havre,Blanchet,François,female,1929,1903,1517,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_04
ENCPOS_1929_05,h0710,"Artus de Cossé, seigneur de Gonnord, surintendant des finances et maréchal de France (1512?-1582)","Cossé-Brissac, de",Philippe,male,1929,1904,1582,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_05
ENCPOS_1929_06,h0838,Histoire de la ville de Tarascon depuis les origines jusqu’à l’avènement de la reine Jeanne (1343),Delebecque,Catherine,female,1929,1898,1343,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_06
ENCPOS_1929_07,h0949,La Châtellenie de Pont-de-Vaux d’après les comptes des Châtelains et des syndics (1252-1521),Dropet,Jacques,male,1929,1903,1521,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_07
ENCPOS_1929_08,h0978,Les miracles de Nostre-Dame de Gautier de Coincy. Classement général des manuscrits suivi de l’édition de deux miracles,Ducrot-Granderyé,Arlette,female,1929,1903,1236,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_08
ENCPOS_1929_09,h0986,Le monastère de Saint-Louis de Poissy depuis la fondation (1304) jusqu’à l’institution de la congrégation gallicane (début du XVIe siècle),Dufourcq-Latron,Odette,female,1929,1903,1550,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_09
ENCPOS_1929_10,h1008,Le bailliage et les institutions royales d’Etampes au début de l’époque moderne (1478-1598),Dupieux,Paul,male,1929,1904,1598,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_10
ENCPOS_1929_11,h1354,L’Inde à la veille de la guerre de 1778 et les deux politiques des Français,Glachant,Roger,male,1929,1904,1778,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_11
ENCPOS_1929_12,h1378,L’établissement du protestantisme à Saint-Gilles-du-Gard des origines à l’édit de Nantes,Gounelle,Suzanne,female,1929,1904,1598,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_12
ENCPOS_1929_13,h1527,Michel Riz dit l’avocat de Naples (1445?-1513),"Herbécourt, d’",Pierre,male,1929,1903,1513,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_13
ENCPOS_1929_14,h1727,"Les institutions politiques, administratives, judiciaires, financières et militaires dans les apanages de Jean duc de Berry (1360-1416)",Lacour,René,male,1929,1903,1416,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_14
ENCPOS_1929_15,h1970,"Pierre de Dreux dit Mauclerc, duc de Bretagne, comte de Rochemond, chevalier de Braine",Levron,Jacques,male,1929,1903,1457,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_15
ENCPOS_1929_16,h2059,Les églises romanes dans l’ancien diocèse de Chalon-sur-Saône,Malo,Christiane,female,1929,1902,1199,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_16
ENCPOS_1929_17,h2233,Histoire de l’Université de Nantes (1461-1793),Monnier,Louis,male,1929,1903,1793,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_17
ENCPOS_1929_18,h2403,Les seigneurs de Florac du début du XIIIe à la fin du XIVe siècle,Pastré,Germaine,female,1929,1903,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_18
ENCPOS_1929_19,h2491,Étude sur la situation politique des archevêques de Besançon de 1290 à 1435,Piquard,Maurice,male,1929,1903,1435,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_19
ENCPOS_1929_20,h2705,La gabelle du sel des Comtes de Provence des origines à 1343,"Romefort, de",Jacques,male,1929,1903,1343,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_20
ENCPOS_1929_21,h2918,La commanderie hospitalière de Chazelles-en-Forez des origines au milieu du XVe siècle,Thiollier,Jacques Philippe,male,1929,1903,1450,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_21
ENCPOS_1929_22,h3073,"Richard de Fournival. Étude sur sa vie et ses œuvres suivie de l’édition du bestiaire d’amour, de la Réponse de la Dame et des Chansons",Vitte,Suzanne,female,1929,1903,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_22
ENCPOS_1929_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_NEXT
ENCPOS_1929_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1929_PREV
ENCPOS_1930_01,h0153,La commanderie d’Argentens (vers 1155-1588),Bayaud,Pierre,male,1930,1903,1588,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_01
ENCPOS_1930_02,h0230,Raymond Martin et son œuvre inédite le Capistrum judæorum,Berthier,André,male,1930,1903,1286,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_02
ENCPOS_1930_03,h0351,Une encyclopédie jusqu’à présent inconnue : le Compendium philosophiæ (XIIIe siècle). Étude sur le genre encyclopédique au Moyen Âge,"Boüard, de",Michel,male,1930,1903,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_03
ENCPOS_1930_04,h0925,La langue de Cahors depuis le début du XIIIe siècle jusqu’à la fin du XVIe siècle,Dobelmann,Suzanne,female,1930,1903,1599,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_04
ENCPOS_1930_05,h1215,Étude sur la forêt de Saint-Germain-en-Laye du xie au XVIIIe siècle,Frémont,Hélène,female,1930,1902,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_05
ENCPOS_1930_06,h1284,Le commerce et la contrebande de sel en Bretagne avant la Révolution,Gautier,Jean,male,1930,1904,1789,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_06
ENCPOS_1930_07,h1373,"Desclouzeaux. Intendant de la marine et le port de Brest, de 1683 à 1701",Goubet,Simone,female,1930,1904,1701,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_07
ENCPOS_1930_08,h1735,Histoire du Chapitre de Rouen du XIVe au XVe siècle,Lafond,Jacques,male,1930,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_08
ENCPOS_1930_09,h1804,La “Quevaise”. Contribution à l’histoire du régime des terres en Basse-Bretagne,Laurent,Jeanne,female,1930,1901,1930,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_09
ENCPOS_1930_10,h2034,La cour de justice de la châtellenie de Bressuire de 1436 à 1454,Mady,Jacqueline,female,1930,1903,1454,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_10
ENCPOS_1930_11,h2158,Le développement économique de la Martinique de 1635 à 1763,May,Louis-Philippe,male,1930,1904,1763,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_11
ENCPOS_1930_12,h2233,Missions diplomatique de Pomponne de Bellièvre de 1573 à 1588. Contribution à l’étude de la politique d’Henri III,Monnier,Louis,male,1930,1904,1588,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_12
ENCPOS_1930_13,h2252,Étude critique de la Vie de Saint Eloi,Morel,Pierre,male,1930,1901,659,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_13
ENCPOS_1930_14,h2650,L’historien Nicolas Gilles (14..?-1503),Riche,Jacques,male,1930,1903,1503,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_14
ENCPOS_1930_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_NEXT
ENCPOS_1930_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1930_PREV
ENCPOS_1931_01,h0230,"Raymond Martin, frère prêcheur",Berthier,André,male,1931,1903,1286,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_01
ENCPOS_1931_02,h0255,Le temporel du monastère Notre-Dame d Argenteuil,Bidal,Anne-Marie,female,1931,1901,1789,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_02
ENCPOS_1931_03,h0785,La France à la Côte Coromandel du rappel de Dupleix à l’arrivée de Lally-Tollendal (2 août 1754-28 avril 1758),Daridan,Jean,male,1931,1904,1758,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_03
ENCPOS_1931_04,h0790,La juridiction matrimoniale d’après Hincmar de Reims et Nicolas Ier,Daudet,Pierre,male,1931,1902,867,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_04
ENCPOS_1931_05,h0915,Vie et œuvre de Robert de Courson,Dickson,Marcel,male,1931,1903,1218,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_05
ENCPOS_1931_06,h0999,Le troubadour Aimeric de Belenoi,Dumitrescu,Maria,female,1931,1903,1242,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_06
ENCPOS_1931_07,h3019,L’abbaye Saint-Antoine-des-Champs,"Verdier, du",Philippe,male,1931,1903,1790,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_07
ENCPOS_1931_08,h1207,Histoire des comtes et du comté de Vaudémont (1071-1473),François,Michel,male,1931,1902,1473,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_08
ENCPOS_1931_09,h1241,Les sceaux du Berry antérieurs à 1515. Inventaire précédé d’une étude de sigillographie et de diplomatique,Gandilhon,René,male,1931,1901,1515,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_09
ENCPOS_1931_10,h1413,Le costume féminin en France depuis l’époque gallo-romaine jusqu’au milieu du XIIIe siècle,Grenet,Henriette,female,1931,1899,1250,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_10
ENCPOS_1931_11,h1468,Recherches sur la condition des églises dans le diocèse de Cambrai du xie au XIIIe siècle,Guillon,Madeleine,female,1931,1902,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_11
ENCPOS_1931_12,h1587,Henri de Mesmes et ses amis. Recherches sur un milieu littéraire de la Renaissance,Humbert,Jean,male,1931,1904,1599,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_12
ENCPOS_1931_13,h1643,Les institutions municipales de Bourges jusqu’à la fin du règne de Charles VIII,Jolivet,Renée,female,1931,1902,1498,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_13
ENCPOS_1931_14,h1652,Les Hospitaliers en Basse-Alsace de 1217 à 1529,Jouanny,Marguerite,female,1931,1903,1529,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_14
ENCPOS_1931_15,h1710,Étude sur Baudouin de Sebourc,Labande,Edmond-René,male,1931,1903,1370,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_15
ENCPOS_1931_16,h1783,La vie municipale à Najac en Rouergue (XIIIe-XVe siècle),Laroche,Charles,male,1931,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_16
ENCPOS_1931_17,h1833,L’institution des Monnoyers du Serment d’Empire dans le royaume d’Arles et de VIenne et ses filiales en France de 1343 à 1541,Le Gentilhomme,Pierre,male,1931,1903,1541,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_17
ENCPOS_1931_18,h2041,"Le premier cartulaire de Saint-Nicolas d’Angers (XIe-XIIe siècle), essai de restitution précédé d’une étude historique",Mailfert,Yvonne,female,1931,1902,1199,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_18
ENCPOS_1931_19,h2446,La paroisse Saint-Paul des origines à l’année 1559,Pestemaldjoglou,Alexandre,male,1931,1901,1559,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_19
ENCPOS_1931_20,h2473,La collation des Bénéfices au chapitre Notre-Dame de Paris sous le régime du Concordat (1518-1547),Picon,Antoinette,female,1931,1904,1547,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_20
ENCPOS_1931_21,h2744,Étude sur les actes des comtes d’Albon et dauphins de Viennois (vers 1030-1349),Royer,Armance,female,1931,1902,1349,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_21
ENCPOS_1931_22,h2926,Étude sur les relations de louis XI avec la Savoie,Thomas,Édith,female,1931,1903,1483,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_22
ENCPOS_1931_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_NEXT
ENCPOS_1931_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1931_PREV
ENCPOS_1932_01,h0004,L’antiquité classique dans l’art du Moyen Âge français. Études sur les sources d’inspiration plastiques et littéraires,Adhémar,Jean,male,1932,1898,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_01
ENCPOS_1932_02,h0374,Le rôle politique de la Maison d’Albret (1272-1359),Boullier De Branche,Henri,male,1932,1903,1359,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_02
ENCPOS_1932_03,h0398,Le comté d’Anjou d’Henri Plantagenêt à la conquête de Philippe Auguste,Boussard,Jacques,male,1932,1903,1214,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_03
ENCPOS_1932_04,h0489,Le procès civil et criminel de Robert III d Artois,Callies,Germaine,female,1932,1903,1342,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_04
ENCPOS_1932_05,h0553,Histoire économique de l’abbaye de Fécamp pendant la guerre de Cent ans,Chabord,Odette,female,1932,1903,1453,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_05
ENCPOS_1932_06,h0571,"Recueil des actes de Henri Ier Beauclerc, duc de Normandie",Chanteux,Henri,male,1932,1902,1135,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_06
ENCPOS_1932_07,h0653,Histoire technique de l’agriculture anglo-normande au XIIIe siècle,"Clermont-Tonnerre, De",François,male,1932,1903,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_07
ENCPOS_1932_08,h1049,Les relations de la Navarre avec l’Aragon et la Castille sous le règne de Charles le Mauvais (1349-1387),Duvergé,Suzanne,female,1932,1903,1387,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_08
ENCPOS_1932_09,h1208,Histoire des seigneurs et de la seigneurie de Commercy des origines à 1415,François-Vivès,Simone,female,1932,1901,1415,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_09
ENCPOS_1932_10,h1866,Le temporel de l’abbaye de Saint-Denis dans la province ecclésiastique de Sens de 1151 à 1270,Lebel,Germaine,female,1932,1903,1270,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_10
ENCPOS_1932_11,h2247,La baronnie de Combraille sous les comtes d’Auvergne et les origines du pays de Franc-Alleu,Morel,Alice,female,1932,1901,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_11
ENCPOS_1932_12,h2498,Étude sur le chapitre cathédral de Mende,Plique,Germaine,female,1932,1901,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_12
ENCPOS_1932_13,h2547,Les réformes du ministère Choiseul dans le corps des dragons (janvier 1761-décembre 1770),"Prat, De",Olivier,male,1932,1904,1770,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_13
ENCPOS_1932_14,h2769,L’architecture religieuse dans le comté de Brie du xie au XVIe siècle,Salet,Francis,male,1932,1902,1599,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_14
ENCPOS_1932_15,h3002,Les institutions municipales d’Angers de 1474 à 1584,Varangot,Jeanne,female,1932,1904,1584,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_15
ENCPOS_1932_16,h3025,L’œuvre de Richard le Pèlerin et de Graindor de Douai connue sous le nom de Chanson d Antioche,Verlet,Pierre,female,1932,1903,1150,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_16
ENCPOS_1932_17,h3026,Histoire de l’ancienne Maison de Sully,Verlet-Réaubourg,Nicole,male,1932,1902,1789,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_17
ENCPOS_1932_18,h3065,L’abbaye de Saint-Satur sous Sancerre au diocèse de Bourges,Villeneuve,Marthe,female,1932,1901,1775,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_18
ENCPOS_1932_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_NEXT
ENCPOS_1932_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1932_PREV
ENCPOS_1933_01,h0667,Les églises de l’ancien diocèse d’Orléans de la fin de la guerre de Cent ans aux guerres de Religion,Colas Des Francs,Michel,male,1933,1903,1540,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1933_01
ENCPOS_1933_02,h0863,Le vicariat de Pontoise ou l’officialité foraine de Rouen à Pontoise (1255-1789),Demeuninck,Marie,female,1933,1903,1789,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1933_02
ENCPOS_1933_03,h0960,"Charles d Anjou, premier comte du Maine (1414-1473)",Duboscq,Guy,male,1933,1903,1473,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1933_03
ENCPOS_1933_04,h1120,Étude sur la condition des personnes et des terres en Bas-Languedoc du Xe au XIIIe siècle,Favre,Jeanne,female,1933,1902,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1933_04
ENCPOS_1933_05,h1475,La draperie à Rouen des origines aux réformes de Colbert,Guitard,Marie,female,1933,1902,1683,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1933_05
ENCPOS_1933_06,h1523,"Les Enfances Guillaume, chanson de geste publiée avec une introduction",Henry,Patrice,male,1933,1903,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1933_06
ENCPOS_1933_07,h1659,Le quartier des Halles à Paris des origines à 1436,Jourdan,Anna,female,1933,1901,1436,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1933_07
ENCPOS_1933_08,h1824,L’abbaye de Saint-Amand de Rouen des origines à la fin du XVIe siècle,Le Cacheux,Marie-Josèphe,female,1933,1901,1599,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1933_08
ENCPOS_1933_09,h1915,Études sur les origines des exemptions externes d’abbayes normandes (XIe-XIVe siècle),Lemarignier,Jean-François,male,1933,1902,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1933_09
