id_these;ID_hackathon_auteur;titre;nom_auteur;prenom_auteur;genre_auteur;annee_promo;sujet_date_min;sujet_date_max;url;id_hackaton;Places
ENCPOS_1909_11;h1999;Essai sur la chronique de Morée, édition de la version française précédée d’une introduction historique et philologique sur les diverses versions de cette chronique;Longnon;Jean;male;1909;1902;1333;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1909_11;h1999;Morée
ENCPOS_1909_13;h2737;Étude biographique sur Eudes de Sully, évêque de Paris (1197-1208);Rousset;Maurice;male;1909;1903;1208;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1909_13;h2737;Paris
ENCPOS_1910_01;h0002;Études sur le commerce et l’industrie à Chartes, depuis le xie siècle jusqu’à la fin du ministère de Colbert;Aclocque;Geneviève;female;1910;1902;1683;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_01;h0002;Chartes
ENCPOS_1910_03;h0114;La viticulture en Bordelais au Moyen Âge;Barennes;Jean;male;1910;1901;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_03;h0114;Bordelais
ENCPOS_1910_04;h0628;Les institutions municipales dans le Comté Venaissin des origines à 1790;Chobaut;Hyacinthe;male;1910;1901;1790;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_04;h0628;Comté Venaissin
ENCPOS_1910_05;h0629;Étude archéologique sur la cathédrale de Troyes;Chodron De Courcel;Valentin;male;1910;1900;1700;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_05;h0629;cathédrale de
ENCPOS_1910_05;h0629;Étude archéologique sur la cathédrale de Troyes;Chodron De Courcel;Valentin;male;1910;1900;1700;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_05;h0629;Troyes
ENCPOS_1910_06;h0678;Les institutions municipales de Castres du XIIe au XVIe siècle;Colombié;Joseph;male;1910;1903;1599;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_06;h0678;Castres
ENCPOS_1910_07;h0851;Étude sur la censive de Saint-Germain-l’Auxerrois, à Paris au XIIIe et au XIVe siècle;Deloncle;Pierre;male;1910;1903;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_07;h0851;Saint-Germain-l'Auxerrois
ENCPOS_1910_07;h0851;Étude sur la censive de Saint-Germain-l’Auxerrois, à Paris au XIIIe et au XIVe siècle;Deloncle;Pierre;male;1910;1903;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_07;h0851;Paris
ENCPOS_1910_08;h1108;Formaiton et organisation du département du Cantal (1789-an III);Faucher;Benjamin;male;1910;1904;1796;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_08;h1108;Formaiton
ENCPOS_1910_10;h1264;Essai historique sur le cimetière des Saints-Innocents, depuis les origines jusqu’à 1786;Gastineau;Marcel;male;1910;1902;1786;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_10;h1264;cimetière des Saints-Innocents
ENCPOS_1910_12;h1551;Les États d’Artois, depuis leur origine jusqu’à la réconciliation des provinces wallonnes avec Philippe II (1340-1579);Hirschauer;Charles;male;1910;1903;1579;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_12;h1551;États d'Artois
ENCPOS_1910_14;h1602;Essai historique sur le Chapitre cathédral de Digne et sur Pierre Gassendi, chanoine et prévôt (1177-1790);Isnard;Émile;male;1910;1903;1790;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_14;h1602;Chapitre cathédral de
ENCPOS_1910_14;h1602;Essai historique sur le Chapitre cathédral de Digne et sur Pierre Gassendi, chanoine et prévôt (1177-1790);Isnard;Émile;male;1910;1903;1790;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_14;h1602;Digne
ENCPOS_1910_15;h1992;La Juridiction municipale à Toulouse au XIIe et au XIIIe siècle, étude de droit urbain et d’administration judiciaire;Loirette;Gabriel;male;1910;1903;1299;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_15;h1992;Toulouse
ENCPOS_1910_16;h1996;L’Ordre des Avocats au Parlement de Paris, aux XVIIe et au XVIIe siècles (1602-1790);Loncle;Maurice;male;1910;1904;1790;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_16;h1996;Paris
ENCPOS_1910_17;h2022;Les réformes et les origines de la Ligue dans le Maine et principalement dans la ville du Mans;Luzu;Roger;male;1910;1904;1699;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_17;h2022;Maine
ENCPOS_1910_17;h2022;Les réformes et les origines de la Ligue dans le Maine et principalement dans la ville du Mans;Luzu;Roger;male;1910;1904;1699;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_17;h2022;ville du Mans
ENCPOS_1910_18;h2160;Essai sur la politique religieuse de Philippe II dans les Pays-Bas;Mazeran;Georges;male;1910;1904;1599;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_18;h2160;Pays-Bas
ENCPOS_1910_20;h2737;Étude biographique sur Eudes de Sully, évêque de Paris (1197-1208);Rousset;Maurice;male;1910;1903;1208;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_20;h2737;Paris
ENCPOS_1910_21;h2745;L’abbaye de Montmajour-lez-Arles du Xe au XVe siècle;Royer;Louis;male;1910;1902;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_21;h2745;abbaye de Montmajour
ENCPOS_1910_22;h2748;Essai historique sur les origines et l’organisation de l’église Saint-Marcel de Paris (Ve siècle – 1597);Ruinaut;Joseph;male;1910;1901;1597;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_22;h2748;église Saint-Marcel
ENCPOS_1910_22;h2748;Essai historique sur les origines et l’organisation de l’église Saint-Marcel de Paris (Ve siècle – 1597);Ruinaut;Joseph;male;1910;1901;1597;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1910_22;h2748;Paris
ENCPOS_1911_01;h0260;Les États du duché de Bourgogne jusqu’en 1498;Billioud;Joseph;male;1911;1902;1498;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_01;h0260;États du duché de Bourgogne
ENCPOS_1911_02;h0272;Essai historique sur l’abbaye royale de Saint-Martin de Laon, des origines à l’union à l’évêché;Biver;André;male;1911;1901;1911;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_02;h0272;abbaye royale de Saint-Martin de Laon
ENCPOS_1911_05;h0808;Essai sur les origines, l’histoire et l’organisation de l’administration des Eaux et Forêts dans le domaine royal jusqu’au XVIe siècle;Decq;Édouard;male;1911;1901;1599;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_05;h0808;Eaux
ENCPOS_1911_05;h0808;Essai sur les origines, l’histoire et l’organisation de l’administration des Eaux et Forêts dans le domaine royal jusqu’au XVIe siècle;Decq;Édouard;male;1911;1901;1599;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_05;h0808;Forêts
ENCPOS_1911_06;h0890;Étude sur l’histoire et l’organisation de l’abbaye de Sainte-Colombe de Sens, depuis son origine jusqu’à la fin du XVe siècle;Deschamps;Paul;male;1911;1901;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_06;h0890;abbaye de Sainte-Colombe de Sens
ENCPOS_1911_07;h0901;Guillaume Gouffier, seigneur de Bonnivet, amiral de France (1485-1525);Despras;Pierre;male;1911;1904;1525;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_07;h0901;Bonnivet
ENCPOS_1911_08;h1080;L’Hôpital général des pauvres de Paris, aux XVIIe et XVIIIe siècles;Estienne;Joseph;male;1911;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_08;h1080;Hôpital général des pauvres de Paris
ENCPOS_1911_09;h1200;Étude sur l’administration d’Alfonse de Poitiers dans la Terre d’Auvergne;Fournier;Pierre;male;1911;1903;1271;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_09;h1200;Terre d'Auvergne
ENCPOS_1911_10;h1920;Essai archéologique et artistique sur l’abbaye Saint-Victor de Paris;Lemoine;Henri;male;1911;1903;1790;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_10;h1920;abbaye Saint-Victor
ENCPOS_1911_11;h2022;Essai sur la Réforme et la Ligue dans le Maine jusqu’au 2 décembre 1589;Luzu;Roger;male;1911;1904;1589;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_11;h2022;Maine
ENCPOS_1911_12;h2160;Essai sur la politique religieuse de Philippe le Bon dans les Pays-Bas;Mazeran;Georges;male;1911;1903;1467;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_12;h2160;Pays-Bas
ENCPOS_1911_13;h2379;Prêteurs et emprunteurs d’argent à Paris sous François Ier;Papinot;André;male;1911;1904;1547;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_13;h2379;Paris
ENCPOS_1911_14;h2441;Histoire du district d’Ancenis (1788-1800);Perrier;Paul;male;1911;1904;1800;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_14;h2441;Ancenis
ENCPOS_1911_15;h2461;Un essai de réforme de la taille au XVIIIe siècle dans la généralité de Limoges;Peyrichou;Léon;male;1911;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_15;h2461;Limoges
ENCPOS_1911_18;h2987;La cathédrale de Bayeux. Étude archéologique;Vallery-Radot;Jean;male;1911;1902;1911;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_18;h2987;cathédrale de Bayeux
ENCPOS_1911_19;h3001;La Grande Confrérie Notre-Dame aux prêtres et aux bourgeois de Paris;Vaquier;André;male;1911;1902;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_19;h3001;Grande Confrérie Notre-Dame
ENCPOS_1911_19;h3001;La Grande Confrérie Notre-Dame aux prêtres et aux bourgeois de Paris;Vaquier;André;male;1911;1902;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1911_19;h3001;Paris
ENCPOS_1912_01;h0117;Le cardinal Pierre de Foix, le Vieux (1386-1464) et ses légations;Baron;François;male;1912;1903;1464;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_01;h0117;Vieux
ENCPOS_1912_02;h0272;L’abbaye royale de Saint-Martin de Laon;Biver;André;male;1912;1901;1789;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_02;h0272;abbaye royale de Saint-Martin de Laon
ENCPOS_1912_03;h0358;La cathédrale de Toul. Essai archéologique;Boucher;François;male;1912;1901;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_03;h0358;cathédrale de Toul
ENCPOS_1912_04;h1344;Charles II, duc de Lorraine (1390-1431). Ses relations politiques avec la France et l’Empire de 1390 au 24 octobre 1420;Girod;Eugène;male;1912;1903;1420;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_04;h1344;France
ENCPOS_1912_07;h1651;Étude sur la Chambre des comptes d Angers (1360?-1483);Jouanne;René;male;1912;1903;1483;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_07;h1651;Chambre des comptes d
ENCPOS_1912_07;h1651;Étude sur la Chambre des comptes d Angers (1360?-1483);Jouanne;René;male;1912;1903;1483;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_07;h1651;Angers
ENCPOS_1912_08;h1989;Louis de Gonzague, prince de Mantoue, duc de Nevers (1539-1595). Sa vie et ses écrits jusqu’en 1590;Loew;Jean;male;1912;1904;1590;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_08;h1989;Mantoue
ENCPOS_1912_08;h1989;Louis de Gonzague, prince de Mantoue, duc de Nevers (1539-1595). Sa vie et ses écrits jusqu’en 1590;Loew;Jean;male;1912;1904;1590;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_08;h1989;duc de Nevers
ENCPOS_1912_09;h2126;L’Inquisition en Dauphiné du XIVe siècle au début du règne de François Ier;Marx;Jean;male;1912;1903;1520;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_09;h2126;Inquisition
ENCPOS_1912_09;h2126;L’Inquisition en Dauphiné du XIVe siècle au début du règne de François Ier;Marx;Jean;male;1912;1903;1520;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_09;h2126;Dauphiné
ENCPOS_1912_10;h2353;Les travaux publics de la ville de Périgueux au XIVe siècle;Oudot De Dainville;Maurice;male;1912;1903;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_10;h2353;Périgueux
ENCPOS_1912_11;h2738;Étude historique sur la rivière de Maine ou Mayenne;Roussier;Paul;male;1912;1898;1900;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_11;h2738;rivière de Maine
ENCPOS_1912_12;h2819;Les compagnies de Saint-Christophe et des îles de l’Amérique (1626-1653);Servant;Georges;male;1912;1904;1653;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_12;h2819;Saint-Christophe
ENCPOS_1912_12;h2819;Les compagnies de Saint-Christophe et des îles de l’Amérique (1626-1653);Servant;Georges;male;1912;1904;1653;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_12;h2819;îles de l'Amérique
ENCPOS_1912_13;h3032;Essai archéologique sur l’église Saint-Séverin de Paris;Verrier;Jean;male;1912;1902;1899;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1912_13;h3032;église Saint-Séverin de
ENCPOS_1913_01;h0148;La révocation de l ’édit de Nantes et le protestantisme au XVIIIe siècle en Bas-Poitou;Baudry;François;male;1913;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1913_01;h0148;Bas-Poitou
ENCPOS_1913_02;h0199;Étude historique et archéologique sur l’abbaye de Saint-Père de Chartres;Berger;Eugène;male;1913;1902;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1913_02;h0199;abbaye de Saint-Père de Chartres
ENCPOS_1913_04;h0851;Étude topographique sur la censive de Saint-Germain-l’Auxerrois à Paris (XIIIe siècle – 1740);Deloncle;Pierre;male;1913;1903;1740;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1913_04;h0851;Saint-Germain-l'Auxerrois
ENCPOS_1913_04;h0851;Étude topographique sur la censive de Saint-Germain-l’Auxerrois à Paris (XIIIe siècle – 1740);Deloncle;Pierre;male;1913;1903;1740;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1913_04;h0851;Paris
ENCPOS_1913_08;h1456;Étude sur les origines de la commune de Lyon (1173-1320);Guigue;Albert;male;1913;1903;1320;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1913_08;h1456;Lyon
ENCPOS_1913_10;h1808;Le droit privé dans les coutumes du Quercy aux XIIIe et aux XIVe siècles;Laval;Éloi;male;1913;1903;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1913_10;h1808;Quercy
ENCPOS_1913_12;h2030;Étude sur l’abbaye de Cercamp (ordre de Cîteaux, diocèse d’Amiens);Macquart De Terline;Joseph;male;1913;1902;1899;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1913_12;h2030;abbaye de Cercamp
ENCPOS_1913_12;h2030;Étude sur l’abbaye de Cercamp (ordre de Cîteaux, diocèse d’Amiens);Macquart De Terline;Joseph;male;1913;1902;1899;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1913_12;h2030;Amiens
ENCPOS_1913_14;h2988;La culture classique dans Raoul de Praelles, d’après sa traduction avec commentaire de la Cité de Dieu de saint Augustin;Vallet;Henri;male;1913;1903;1380;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1913_14;h2988;Cité de Dieu
ENCPOS_1914_01;h0142;Études historiques et archéologiques sur l’abbaye de la Chaise-Dieu (1043-1516);Baubet;Victor;male;1914;1902;1516;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1914_01;h0142;abbaye de la Chaise
ENCPOS_1914_02;h0344;Li livres d Amours de Drouart la Vache. Texte établi d’après le manuscrit unique de l’Arsenal, avec une introduction littéraire et philologique, un glossaire et une table des noms propres;Bossuat;Robert;male;1914;1903;1290;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1914_02;h0344;la Vache
ENCPOS_1914_02;h0344;Li livres d Amours de Drouart la Vache. Texte établi d’après le manuscrit unique de l’Arsenal, avec une introduction littéraire et philologique, un glossaire et une table des noms propres;Bossuat;Robert;male;1914;1903;1290;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1914_02;h0344;Arsenal
ENCPOS_1914_03;h0364;Le Chapitre de Saint-Dié, en Lorraine, des origines au XVIe siècle;Boudet;Paul;male;1914;1902;1599;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1914_03;h0364;Chapitre de Saint-Dié
ENCPOS_1914_03;h0364;Le Chapitre de Saint-Dié, en Lorraine, des origines au XVIe siècle;Boudet;Paul;male;1914;1902;1599;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1914_03;h0364;Lorraine
ENCPOS_1914_04;h0416;Études sur le temporel urbain du monastère de Saint-Magloire de Paris;Braibant;Charles;male;1914;1903;1572;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1914_04;h0416;monastère de Saint-Magloire
ENCPOS_1914_05;h0884;Étude sur le régime de la forêt de Fontainebleau au Moyen Âge et jusqu’à la Révolution;Deroy;Maurice;male;1914;1901;1789;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1914_05;h0884;forêt de Fontainebleau
ENCPOS_1914_06;h0916;Études de diplomatique sur les actes privés et ducaux en Lorraine, du XIIIe au XVe siècle;Dieterlen;Maurice;male;1914;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1914_06;h0916;Lorraine
ENCPOS_1914_07;h2010;L’archevêque et l’archevêché de Bourges au XIIe siècle.;Loubatier;Raymond;male;1914;1903;1199;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1914_07;h2010;archevêché de Bourges
ENCPOS_1914_10;h2250;Étude sur la langue des chartes de Cluny (Xe siècle). Contribution à la chronologie des phénomènes linguistiques romans;Morel;Marc;male;1914;1902;999;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1914_10;h2250;Cluny
ENCPOS_1914_11;h2501;Les relations de la Bretagne avec l’Angleterre sous le règne du duc François II (1458-1488);Pocquet Du Haut-Jussé;Barthélemy;male;1914;1903;1488;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1914_11;h2501;la Bretagne
ENCPOS_1914_11;h2501;Les relations de la Bretagne avec l’Angleterre sous le règne du duc François II (1458-1488);Pocquet Du Haut-Jussé;Barthélemy;male;1914;1903;1488;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1914_11;h2501;Angleterre
ENCPOS_1914_12;h2626;Essai sur la conquête et la perte du Royaume de Naples par Louis XII (1500-1504);Rey;Léon;male;1914;1904;1504;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1914_12;h2626;Royaume de Naples
ENCPOS_1916_01;h1075;L’organisation militaire de la France pendant la première partie du XVIe siècle;Espezel, d’;Pierre;male;1916;1904;1550;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1916_01;h1075;France
ENCPOS_1916_02;h1175;Étude et catalogue des actes des comtes de Poitou, ducs d’Aquitaine (778-1137);Font-Réaulx, De;Jacques;male;1916;1902;1137;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1916_02;h1175;Poitou
ENCPOS_1916_02;h1175;Étude et catalogue des actes des comtes de Poitou, ducs d’Aquitaine (778-1137);Font-Réaulx, De;Jacques;male;1916;1902;1137;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1916_02;h1175;ducs d'
ENCPOS_1916_02;h1175;Étude et catalogue des actes des comtes de Poitou, ducs d’Aquitaine (778-1137);Font-Réaulx, De;Jacques;male;1916;1902;1137;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1916_02;h1175;Aquitaine
ENCPOS_1917_01;h0073;Le Chapitre de Sainte-Opportune de Paris;Auniord;André;male;1917;1901;1789;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1917_01;h0073;Chapitre de Sainte-Opportune
ENCPOS_1917_02;h0935;L’architecture religieuse dans la région de Troyes à l’époque de la Renaissance;Doré;Robert;male;1917;1904;1599;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1917_02;h0935;Troyes
ENCPOS_1917_03;h1028;La vie municipale à Aix-en-Provence avant 1789;Durand;Robert;male;1917;1901;1789;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1917_03;h1028;Aix-en-Provence
ENCPOS_1917_05;h1662;La forêt d’Yveline et la formation du domaine forestier de Rambouillet;Jubert;Paul;male;1917;1901;1789;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1917_05;h1662;forêt d'Yveline
ENCPOS_1917_07;h2081;Essai sur l’organisation du Chapitre cathédral de Tours, des origines au Concordat de 1516;Marchesné;Charles;male;1917;1901;1516;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1917_07;h2081;Tours
ENCPOS_1917_08;h2478;Essai sur la formation et le développement topographiques de la ville de Troyes jusqu’à l’année 1524;Piétresson De Saint-Aubin;Pierre;female;1917;1901;1524;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1917_08;h2478;Troyes
